Facility PK,FacilityName,Service Category,Service Type,BuildingNumber,PartnerType,PartnerTypeDetailed,Address,Address 2,Borough,Zipcode,Latitude,Longitude,Phone,AdditionalInfo,StartDate,EndDate,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Condoms (Male),FC2 (Female/Insertive Condoms),Lubricant,Facility Type,Website,Community Board,Council District,Census Tract,BIN,BBL,NTA
52682140,NYC H+H Gotham Health East New York,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Other,"2094 Pitkin Avenue,1st Floor",,Brooklyn,11207,40.671969611055,-73.895247702579,(718) 240-0553,"NYC H+H site we have all Medical, Pediatrics, OB/GYN, Dental, Podiatry and Optometry services available from 8am-8pm <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.",19000101000000.000000000,19000101000000.000000000,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,9:00 AM - 5:00 PM,8:30 AM - 5:00 PM,,true,true,true,,<a href=http://www.nyc.gov/html/hhc/html/about/About-HospServices-PrimaryPre-EastNY.shtml>Visit this organization's website</a>,305,42,114400,3083929,3037380015,BK85
52681871,Andromeda,Free Safer Sex Products,Condoms and Lubricant,,Business,Tattoo Parlor,33 St Marks Place,,Manhattan,10003,40.728814428592,-73.988172895919,,You can find free safer sex products inside a dispenser/fishbowl located fishbowl at cashier of the Tattoo Parlor. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,true,,,103,2,3800,1006749,1004640043,MN22
52681860,Adult Primary Care Clinic at NYC H+H Bellevue,Free Safer Sex Products,Condoms and Lubricant,,Hospital,Clinical Facility,"462 1 Avenue,Ambulatory Care Building (2nd floor Desk 2B)",,Manhattan,10016,40.739165956814,-73.976861739039,(212) 562-4141,You can find free safer sex products inside a dispenser/fishbowl located in the waiting room/reception on 4th floor of the Community Health Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,9:00 AM - 5:00 PM,,,true,true,false,,<a href=https://www.nychealthandhospitals.org/bellevue/>Visit this organization's website</a>,106,4,6200,1086515,1009620100,MN20
52681892,Betances Health Center,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Clinical Facility,"280 Henry Street,N/A",,Manhattan,10002,40.713942707565,-73.983536664737,(212) 227-8401,You can find free safer sex products inside a fishbowl located at reception of the Community Health Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,8:00 AM - 7:00 PM,8:00 AM - 5:00 PM,8:00 AM - 7:00 PM,10:00 AM - 5:00 PM,8:00 AM - 5:00 PM,,,true,true,true,,<a href=www.betances.org>Visit this organization's website</a>,103,2,202,1003220,1002670010,MN28
52681950,Community Healthcare Network - Sutphin Health Center,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Clinical Facility,97-04 Sutphin Boulevard,,Queens,11435,40.697154153155,-73.805688549625,(718) 883-1176,You can find free safer sex products inside a dispenser located in the front of the Community Health Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,8:00 AM - 6:00 PM,8:00 AM - 8:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,9:00 AM - 4:00 PM,,true,false,false,,,412,28,20800,4214585,4100300006,QN61
52682172,Posh,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,405 West 51 Street,,Manhattan,10019,40.764326237023,-73.988996855336,646-473-0202,You can find free safer sex products inside a fishbowl located behind the bar of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,2:00 PM - 4:00 AM,2:00 PM - 4:00 AM,2:00 PM - 4:00 AM,2:00 PM - 4:00 AM,2:00 PM - 4:00 AM,2:00 PM - 4:00 AM,2:00 PM - 4:00 AM,true,true,true,,,104,3,13300,1026737,1010610129,MN15
52682055,International House,Free Safer Sex Products,Condoms and Lubricant,,Education,Student Housing,"155 Claremont Avenue,South Building",,Manhattan,10027,40.813459498349,-73.961229243581,212-316-0723,You can find free safer sex products inside a dispenser located in the south building laundry room of the Laundromat. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,109,7,21100,1059870,1019940057,MN09
52681983,Dream Barber Shop,Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,147-34 Jamaica Avenue,,Queens,11435,40.701764387331,-73.806724570356,212-388-1464,You can find free safer sex products inside a dispenser/fishbowl located at the front desk of the Barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,,true,false,true,,,412,27,21200,4213979,4099950001,QN61
52681884,Barracuda,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,275 West 22 Street,,Manhattan,10011,40.744243340044,-73.998051213869,,You can find free safer sex products inside a fishbowl located in the hallway as you walk in of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,true,true,true,,,104,3,9100,1014107,1007720007,MN13
52682229,Town House,Free Safer Sex Products,Condoms and Lubricant,,Business,Restaurant,236 East 58 Street,,Manhattan,10022,40.760503792019,-73.966075591005,212-777-6254,You can find free safer sex products inside a fishbowl located in the back on the bar of the Restaurant. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,4:00 PM - 3:00 AM,4:00 PM - 3:00 AM,4:00 PM - 3:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 3:00 AM,true,false,true,,,106,4,10800,1038608,1013310031,MN19
52682182,Rainbow Station,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,203 8 Avenue,,Manhattan,10011,40.743644998005,-73.999693249393,,You can find free safer sex products inside a fishbowl located inside of the Sex Store. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,true,,,104,3,8900,1013265,1007440039,MN13
52681874,Apollo Med Service,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Clinical Facility,"4334 White Plains Road,Ground Floor",,Bronx,10466,40.896565458077,-73.855609934486,(718) 231-2300,<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,9:00 AM - 3:00 PM,9:00 AM - 4:30 PM,9:30 AM - 4:30 PM,9:30 AM - 4:30 PM,9:00 AM - 4:30 PM,,,true,false,false,,,212,11,43400,2116606,2050430009,BX62
52681996,Excelsior,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,563 5 Avenue,,Brooklyn,11215,40.665322490623,-73.989496263132,917-572-6262,You can find free safer sex products inside a fishbowl located on the right side of the bar of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,6:00 PM - 4:00 AM,6:00 PM - 4:00 AM,6:00 PM - 4:00 AM,6:00 PM - 4:00 AM,6:00 PM - 4:00 AM,6:00 PM - 4:00 AM,2:00 PM - 4:00 AM,true,false,false,,,307,39,14100,3330587,3010480007,BK37
52681868,Alliance for Positive Change,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Social Service,"64 West 35 Street,3rd Floor",,Manhattan,10001,40.749981824279,-73.986209341217,(212) 645-0875,You can find free safer sex products inside a dispenser located inside the 3rd floor hallway and beside restroom (2 dispensers) of the Community Based Organization. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,,,true,true,true,,<a href=http://alliance.nyc>Visit this organization's website</a>,105,4,7600,1015868,1008360007,MN17
52681933,Chelsea Garden Barber Shop,Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,253 West 23 Street,,Manhattan,10011,40.744720909069,-73.997120106439,,You can find free safer sex products inside a fishbowl located in the back seating area of the Barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,true,,,104,3,9100,1076138,1007730012,MN13
52681859,Adolescent Skills Center,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Community Center,975 Kelly Street,,Bronx,10459,40.822045578553,-73.895877692433,718-204-9707,You can find free safer sex products inside a fishbowls (4) located in waiting areas and near restrooms of the Community Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,,,true,false,false,,,202,17,8700,2114693,2027037501,BX33
52681853,2A,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,27 Avenue A,,Manhattan,10009,40.72304465249,-73.985735111245,212-307-1503,You can find free safer sex products inside a fishbowl located on the bar of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,true,false,true,,,103,2,3002,,1,MN22
52681959,CRCEC ENY,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Social Service,"772 Vermont Street,Ground Flr",,Brooklyn,11207,40.66091444177,-73.890240679261,7182722363,<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,1:00 PM - 6:00 PM,12:00 PM - 6:00 PM,,12:00 PM - 6:00 PM,,,,true,true,true,,,305,42,112800,3096541,3043000045,BK85
52682095,Marie's Crisis Café,Free Safer Sex Products,Condoms and Lubricant,,Business,Café,59 Grove Street,,Manhattan,10014,40.733135251667,-74.003287124204,,You can find free safer sex products inside a dispenser located in the back near the restroom of the Café. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,102,3,7300,1010203,1005910060,MN23
52682195,Sol's 4 Pharmacy,Free Safer Sex Products,Condoms and Lubricant,,Pharmacy,Other,"107-18 37 Drive,Pharmacy",,Queens,11368,40.752870742712,-73.86075550623,7186394107,<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,9:30 AM - 7:00 PM,9:30 AM - 7:00 PM,9:30 AM - 7:00 PM,9:30 AM - 7:00 PM,9:30 AM - 7:00 PM,8:30 AM - 3:00 PM,,true,false,true,,,403,21,40300,4595616,4017740030,QN26
52681985,D'Rochy (Formerly Shakespeare Salon),Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,754 East 168 Street,,Bronx,10456,40.829321030825,-73.901116675797,,You can find free safer sex products inside a dispenser located in the back near the restroom of the Barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,203,17,13500,2004715,2026620010,BX35
52682018,Hangar,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,115 Christopher Street,,Manhattan,10014,40.733233987332,-74.005311365562,,You can find free safer sex products inside a dispenser located in the back near the restroom of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,102,3,7300,1011176,1006197501,MN23
52682120,Mo's Bar and Lounge,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,80 Lafayette Avenue,,Brooklyn,11217,40.687160375382,-73.974759666594,212-665-8012,You can find free safer sex products inside a fishbowl located by the bar of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.,19000101000000.000000000,19000101000000.000000000,3:00 PM - 3:00 AM,3:00 PM - 3:00 AM,3:00 PM - 3:00 AM,3:00 PM - 3:00 AM,3:00 PM - 3:00 AM,3:00 PM - 3:00 AM,3:00 PM - 3:00 AM,true,true,true,,,302,35,3500,3059305,3021160021,BK68
